codgeo;libgeo;an;p_pop
85226;Saint-Hilaire-de-Riez;2021;12682
85227;Saint-Hilaire-des-Loges;2021;1903
85229;Saint-Hilaire-de-Voust;2021;614
85231;Saint-Hilaire-la-Forêt;2021;801
85232;Saint-Hilaire-le-Vouhis;2021;1090
85233;Saint-Jean-de-Beugné;2021;622
85234;Saint-Jean-de-Monts;2021;8741
85235;Saint-Juire-Champgillon;2021;427
85236;Saint-Julien-des-Landes;2021;1952
85237;Saint-Laurent-de-la-Salle;2021;390
85238;Saint-Laurent-sur-Sèvre;2021;3664
85239;Saint-Maixent-sur-Vie;2021;1161
85240;Saint-Malô-du-Bois;2021;1618
85242;Saint-Mars-la-Réorthe;2021;1023
85243;Brem-sur-Mer;2021;2872
85244;Saint-Martin-de-Fraigneau;2021;809
85245;Saint-Martin-des-Fontaines;2021;170
85246;Saint-Martin-des-Noyers;2021;2520
85247;Saint-Martin-des-Tilleuls;2021;1120
85248;Saint-Martin-Lars-en-Sainte-Hermine;2021;419
85250;Saint-Mathurin;2021;2390
85251;Saint-Maurice-des-Noues;2021;632
85252;Saint-Maurice-le-Girard;2021;598
85254;Saint-Mesmin;2021;1754
85255;Saint-Michel-en-l'Herm;2021;2329
85256;Saint-Michel-le-Cloucq;2021;1273
85259;Saint-Paul-en-Pareds;2021;1348
85260;Saint-Paul-Mont-Penit;2021;835
85261;Sainte-Pexine;2021;291
85262;Saint-Philbert-de-Bouaine;2021;3590
85264;Saint-Pierre-du-Chemin;2021;1327
85265;Saint-Pierre-le-Vieux;2021;926
85266;Saint-Prouant;2021;1675
85267;Sainte-Radégonde-des-Noyers;2021;968
85268;Saint-Révérend;2021;1496
85269;Saint-Sigismond;2021;422
85273;Saint-Urbain;2021;1939
85274;Saint-Valérien;2021;541
85276;Saint-Vincent-Sterlanges;2021;752
85277;Saint-Vincent-sur-Graon;2021;1570
85278;Saint-Vincent-sur-Jard;2021;1463
85280;Sallertaine;2021;3265
85281;Sérigné;2021;1010
85282;Sigournais;2021;946
85284;Soullans;2021;4416
85285;Le Tablier;2021;746
85286;La Taillée;2021;554
85287;Tallud-Sainte-Gemme;2021;450
85288;Talmont-Saint-Hilaire;2021;8161
85289;Terval;2021;2168
85290;Thiré;2021;537
85291;Thorigny;2021;1253
85292;Rives-du-Fougerais;2021;1507
85293;Tiffauges;2021;1568
85294;La Tranche-sur-Mer;2021;3054
85295;Treize-Septiers;2021;3316
85296;Treize-Vents;2021;1242
85297;Triaize;2021;1036
85298;Vairé;2021;1883
85300;Venansault;2021;4720
85301;Vendrennes;2021;1791
85302;Chanverrie;2021;5506
85303;Vix;2021;1822
85304;Vouillé-les-Marais;2021;758
85305;Vouvant;2021;834
85306;Xanton-Chassenon;2021;740
86001;Adriers;2021;702
86002;Amberre;2021;570
86003;Anché;2021;334
86004;Angles-sur-l'Anglin;2021;353
86005;Angliers;2021;606
86006;Antigny;2021;537
86007;Antran;2021;1158
86008;Arçay;2021;337
86009;Archigny;2021;1062
86010;Aslonnes;2021;1115
86011;Asnières-sur-Blour;2021;184
86012;Asnois;2021;143
86013;Aulnay;2021;96
86014;Availles-en-Châtellerault;2021;1735
86015;Availles-Limouzine;2021;1262
86016;Avanton;2021;2221
86017;Ayron;2021;1088
86018;Basses;2021;327
86019;Beaumont Saint-Cyr;2021;2947
86020;Bellefonds;2021;253
86022;Berrie;2021;250
86023;Berthegon;2021;264
86024;Béruges;2021;1549
86025;Béthines;2021;472
86026;Beuxes;2021;546
86027;Biard;2021;1884
86028;Bignoux;2021;1078
86029;Blanzay;2021;796
86031;Bonnes;2021;1700
86032;Bonneuil-Matours;2021;2094
86034;Bouresse;2021;621
86035;Bourg-Archambault;2021;176
86036;Bournand;2021;907
86037;Brigueil-le-Chantre;2021;476
86038;Brion;2021;218
86039;Brux;2021;752
86040;La Bussière;2021;304
86041;Buxerolles;2021;10105
86042;Buxeuil;2021;913
86044;Ceaux-en-Loudun;2021;550
86045;Celle-Lévescault;2021;1363
86046;Cenon-sur-Vienne;2021;1701
86047;Cernay;2021;491
86048;Chabournay;2021;1223
86049;Chalais;2021;486
86050;Chalandray;2021;803
86051;Champagné-le-Sec;2021;208
86052;Champagné-Saint-Hilaire;2021;991
86053;Champigny en Rochereau;2021;1914
86054;Champniers;2021;352
86055;La Chapelle-Bâton;2021;352
86058;La Chapelle-Moulière;2021;736
86059;Chapelle-Viviers;2021;577
86061;Charroux;2021;1072
86062;Chasseneuil-du-Poitou;2021;4767
86063;Chatain;2021;244
86064;Château-Garnier;2021;604
86065;Château-Larcher;2021;1059
86066;Châtellerault;2021;31284
86068;Chaunay;2021;1209
86069;La Chaussée;2021;185
86070;Chauvigny;2021;7099
86072;Chenevelles;2021;445
86073;Cherves;2021;521
86074;Chiré-en-Montreuil;2021;924
86075;Chouppes;2021;783
86076;Cissé;2021;2881
86077;Civaux;2021;1201
86078;Civray;2021;2558
86079;La Roche-Rigault;2021;559
86080;Cloué;2021;495
86081;Colombiers;2021;1421
86082;Valence-en-Poitou;2021;4368
86083;Coulombiers;2021;1136
86084;Coulonges-les-Hérolles;2021;233
86085;Coussay;2021;254
86086;Coussay-les-Bois;2021;918
86087;Craon;2021;183
86088;Croutelle;2021;913
86089;Cuhon;2021;387
86090;Curçay-sur-Dive;2021;217
86091;Curzay-sur-Vonne;2021;378
86092;Dangé-Saint-Romain;2021;2958
86093;Dercé;2021;161
86094;Dienné;2021;584
86095;Dissay;2021;3185
86096;Doussay;2021;670
86097;La Ferrière-Airoux;2021;331
86098;Fleix;2021;144
86099;Fleuré;2021;1079
86100;Fontaine-le-Comte;2021;3969
86102;Frozes;2021;602
86103;Gençay;2021;1708
86104;Genouillé;2021;489
86105;Gizay;2021;363
86106;Glénouze;2021;93
86107;Gouex;2021;467
86108;La Grimaudière;2021;401
86109;Guesnes;2021;226
86110;Haims;2021;231
86111;Ingrandes;2021;1714
86112;L'Isle-Jourdain;2021;1167
86113;Iteuil;2021;2981
86114;Jardres;2021;1260
86115;Jaunay-Marigny;2021;7687
86116;Jazeneuil;2021;792
86117;Jouhet;2021;518
86118;Journet;2021;370
86119;Joussé;2021;306
86120;Lathus-Saint-Rémy;2021;1213
86121;Latillé;2021;1471
86122;Lauthiers;2021;68
86123;Boivre-la-Vallée;2021;3058
86124;Lavoux;2021;1181
86125;Leigné-les-Bois;2021;583
86126;Leignes-sur-Fontaine;2021;645
86127;Leigné-sur-Usseau;2021;456
86128;Lencloître;2021;2482
86129;Lésigny;2021;521
86130;Leugny;2021;370
86131;Lhommaizé;2021;901
86132;Liglet;2021;305
86133;Ligugé;2021;3408
86134;Linazay;2021;218
86135;Liniers;2021;582
86136;Lizant;2021;370
86137;Loudun;2021;6743
86138;Luchapt;2021;249
86139;Lusignan;2021;2589
86140;Lussac-les-Châteaux;2021;2268
86141;Magné;2021;670
86142;Maillé;2021;637
86143;Mairé;2021;173
86144;Maisonneuve;2021;319
86145;Marçay;2021;1155
86147;Marigny-Chemereau;2021;604
86148;Marnay;2021;714
86149;Martaizé;2021;365
86150;Massognes;2021;269
86151;Maulay;2021;179
86152;Mauprévoir;2021;573
86153;Mazerolles;2021;871
86154;Mazeuil;2021;251
86156;Messemé;2021;240
86157;Mignaloux-Beauvoir;2021;5176
86158;Migné-Auxances;2021;6197
86159;Millac;2021;495
86160;Mirebeau;2021;2141
86161;Moncontour;2021;987
86162;Mondion;2021;116
86163;Montamisé;2021;3698
86164;Monthoiron;2021;673
86165;Montmorillon;2021;5919
86167;Monts-sur-Guesnes;2021;911
86169;Morton;2021;358
86170;Moulismes;2021;364
86171;Moussac;2021;431
86172;Mouterre-sur-Blourde;2021;164
86173;Mouterre-Silly;2021;640
86174;Naintré;2021;5944
86175;Nalliers;2021;304
86176;Nérignac;2021;123
86177;Neuville-de-Poitou;2021;5429
86178;Nieuil-l'Espoir;2021;2729
86180;Nouaillé-Maupertuis;2021;2926
86181;Nueil-sous-Faye;2021;215
86182;Orches;2021;356
86183;Les Ormes;2021;1615
86184;Ouzilly;2021;954
86186;Oyré;2021;960
86187;Paizay-le-Sec;2021;466
86189;Payroux;2021;464
86190;Persac;2021;719
86191;Pindray;2021;243
86192;Plaisance;2021;176
86193;Pleumartin;2021;1204
86194;Poitiers;2021;90240
86195;Port-de-Piles;2021;556
86196;Pouançay;2021;233
86197;Pouant;2021;413
86198;Pouillé;2021;723
86200;Pressac;2021;555
86201;Prinçay;2021;207
86202;La Puye;2021;601
86203;Queaux;2021;546
86204;Quinçay;2021;2113
86205;Ranton;2021;204
86206;Raslay;2021;136
86207;La Roche-Posay;2021;1570
86209;Roches-Prémarie-Andillé;2021;2124
86210;Roiffé;2021;747
86211;Romagne;2021;836
86213;Rouillé;2021;2510
86214;Saint-Benoît;2021;7307
86217;Saint-Christophe;2021;277
86218;Saint-Clair;2021;202
86220;Saint-Gaudent;2021;312
86221;Saint-Genest-d'Ambière;2021;1194
86222;Saint-Georges-lès-Baillargeaux;2021;4271
86223;Saint-Germain;2021;892
86224;Saint-Gervais-les-Trois-Clochers;2021;1324
86225;Saint-Jean-de-Sauves;2021;1331
86226;Saint-Julien-l'Ars;2021;2863
86227;Saint-Laon;2021;135
86228;Saint-Laurent-de-Jourdes;2021;199
86229;Saint-Léger-de-Montbrillais;2021;340
86230;Saint-Léomer;2021;171
86233;Valdivienne;2021;2740
86234;Saint-Martin-l'Ars;2021;376
86235;Saint-Maurice-la-Clouère;2021;1302
86236;Saint-Pierre-de-Maillé;2021;867
86237;Saint-Pierre-d'Exideuil;2021;763
86239;Sainte-Radégonde;2021;178
86241;Saint-Rémy-sur-Creuse;2021;432
86242;Saint-Romain;2021;393
86244;Saint-Sauvant;2021;1283
86245;Senillé-Saint-Sauveur;2021;1735
86246;Saint-Savin;2021;817
86247;Val-de-Comporté;2021;1014
86248;Saint-Secondin;2021;532
86249;Saires;2021;124
86250;Saix;2021;276
86252;Sammarçolles;2021;649
86253;Sanxay;2021;549
86254;Saulgé;2021;996
86255;Savigné;2021;1284
86256;Savigny-Lévescault;2021;1223
86257;Savigny-sous-Faye;2021;375
86258;Scorbé-Clairvaux;2021;2193
86260;Sérigny;2021;314
86261;Sèvres-Anxaumont;2021;2311
86262;Sillars;2021;575
86263;Smarves;2021;2925
86264;Sommières-du-Clain;2021;742
86265;Sossais;2021;416
86266;Surin;2021;130
86268;Tercé;2021;1134
86269;Ternay;2021;189
86270;Thollet;2021;159
86271;Thurageau;2021;759
86272;Thuré;2021;2809
86273;La Trimouille;2021;860
86274;Les Trois-Moutiers;2021;1086
86275;Usseau;2021;591
86276;Usson-du-Poitou;2021;1236
86279;Vaux-sur-Vienne;2021;542
86280;Vellèches;2021;352
86281;Saint-Martin-la-Pallu;2021;5620
86284;Vernon;2021;719
86285;Verrières;2021;940
86286;Verrue;2021;384
86287;Vézières;2021;351
86288;Vicq-sur-Gartempe;2021;641
86289;Le Vigeant;2021;661
86290;La Villedieu-du-Clain;2021;1524
86291;Villemort;2021;101
86292;Villiers;2021;945
86293;Vivonne;2021;4468
86294;Vouillé;2021;3693
86295;Voulême;2021;392
86296;Voulon;2021;469
86297;Vouneuil-sous-Biard;2021;6210
86298;Vouneuil-sur-Vienne;2021;2281
86299;Vouzailles;2021;566
86300;Yversay;2021;623
87001;Aixe-sur-Vienne;2021;5839
87002;Ambazac;2021;5558
87003;Arnac-la-Poste;2021;919
87004;Augne;2021;119
87005;Aureil;2021;1019
87006;Azat-le-Ris;2021;239
87007;Balledent;2021;197
87008;La Bazeuge;2021;146
87009;Beaumont-du-Lac;2021;139
87011;Bellac;2021;3596
87012;Berneuil;2021;441
87013;Bersac-sur-Rivalier;2021;642
87014;Bessines-sur-Gartempe;2021;2762
87015;Beynac;2021;719
87016;Les Billanges;2021;293
87017;Blanzac;2021;490
87018;Blond;2021;690
87019;Boisseuil;2021;2994
87020;Bonnac-la-Côte;2021;1649
87021;Bosmie-l'Aiguille;2021;2617
87022;Breuilaufa;2021;116
87023;Le Buis;2021;184
87024;Bujaleuf;2021;853
87025;Burgnac;2021;856
87027;Bussière-Galant;2021;1267
87028;Val-d'Oire-et-Gartempe;2021;1691
87029;Les Cars;2021;618
87030;Chaillac-sur-Vienne;2021;1256
87031;Le Chalard;2021;305
87032;Châlus;2021;1659
87033;Chamboret;2021;796
87034;Champagnac-la-Rivière;2021;578
87035;Champnétery;2021;518
87036;Champsac;2021;673
87037;La Chapelle-Montbrandeix;2021;264
87038;Chaptelat;2021;2095
87039;Château-Chervix;2021;802
87040;Châteauneuf-la-Forêt;2021;1530
87041;Châteauponsac;2021;2021
87042;Le Châtenet-en-Dognon;2021;392
87043;Cheissoux;2021;221
87044;Chéronnac;2021;316
87045;Cieux;2021;1001
87046;Cognac-la-Forêt;2021;1198
87047;Compreignac;2021;1875
87048;Condat-sur-Vienne;2021;5158
87049;Coussac-Bonneval;2021;1287
87050;Couzeix;2021;9828
87051;La Croisille-sur-Briance;2021;651
87052;La Croix-sur-Gartempe;2021;169
87053;Cromac;2021;243
87054;Cussac;2021;1153
87056;Dinsac;2021;255
87057;Dompierre-les-Églises;2021;371
87058;Domps;2021;99
87059;Le Dorat;2021;1525
87060;Dournazac;2021;665
87061;Droux;2021;346
87062;Eybouleuf;2021;471
87063;Eyjeaux;2021;1319
87064;Eymoutiers;2021;2094
87065;Feytiat;2021;6080
87066;Flavignac;2021;1065
87067;Folles;2021;447
87068;Fromental;2021;512
87069;Gajoubert;2021;146
87070;La Geneytouse;2021;984
87071;Glandon;2021;798
87072;Glanges;2021;504
87073;Gorre;2021;389
87074;Les Grands-Chézeaux;2021;233
87075;Isle;2021;7853
87076;Jabreilles-les-Bordes;2021;237
87077;Janailhac;2021;526
87078;Javerdat;2021;690
87079;La Jonchère-Saint-Maurice;2021;814
87080;Jouac;2021;181
87081;Jourgnac;2021;1109
87082;Ladignac-le-Long;2021;1144
87083;Laurière;2021;525
87084;Lavignac;2021;164
87085;Limoges;2021;129760
87086;Linards;2021;1011
87087;Lussac-les-Églises;2021;463
87088;Magnac-Bourg;2021;1115
87089;Magnac-Laval;2021;1697
87090;Mailhac-sur-Benaize;2021;268
87091;Maisonnais-sur-Tardoire;2021;381
87092;Marval;2021;488
87093;Masléon;2021;282
87094;Meilhac;2021;522
87095;Meuzac;2021;727
87096;La Meyze;2021;842
87097;Val d'Issoire;2021;1000
87099;Moissannes;2021;328
87100;Montrol-Sénard;2021;256
87101;Mortemart;2021;125
87103;Nantiat;2021;1594
87104;Nedde;2021;453
87105;Neuvic-Entier;2021;890
87106;Nexon;2021;2512
87107;Nieul;2021;1612
87108;Nouic;2021;440
87109;Oradour-Saint-Genest;2021;341
87110;Oradour-sur-Glane;2021;2500
87111;Oradour-sur-Vayres;2021;1564
87112;Pageas;2021;618
87113;Le Palais-sur-Vienne;2021;5947
87114;Panazol;2021;11064
87115;Pensol;2021;173
87116;Peyrat-de-Bellac;2021;1054
87117;Peyrat-le-Château;2021;1030
87118;Peyrilhac;2021;1331
87119;Pierre-Buffière;2021;1155
87120;La Porcherie;2021;505
87121;Rancon;2021;479
87122;Razès;2021;1173
87123;Rempnat;2021;146
87124;Rilhac-Lastours;2021;377
87125;Rilhac-Rancon;2021;4694
87126;Rochechouart;2021;3681
87127;La Roche-l'Abeille;2021;594
87128;Saint-Pardoux-le-Lac;2021;1347
87129;Royères;2021;946
87130;Roziers-Saint-Georges;2021;165
87131;Saillat-sur-Vienne;2021;813
87132;Saint-Amand-le-Petit;2021;109
87133;Saint-Amand-Magnazeix;2021;483
87134;Sainte-Anne-Saint-Priest;2021;144
87135;Saint-Auvent;2021;964
87137;Saint-Bazile;2021;140
87138;Saint-Bonnet-Briance;2021;549
87139;Saint-Bonnet-de-Bellac;2021;444
87140;Saint-Brice-sur-Vienne;2021;1658
87141;Saint-Cyr;2021;677
87142;Saint-Denis-des-Murs;2021;544
87143;Saint-Gence;2021;2213
87144;Saint-Genest-sur-Roselle;2021;531
87145;Saint-Georges-les-Landes;2021;233
87146;Saint-Germain-les-Belles;2021;1145
87147;Saint-Gilles-les-Forêts;2021;45
87148;Saint-Hilaire-Bonneval;2021;1001
87149;Saint-Hilaire-la-Treille;2021;362
87150;Saint-Hilaire-les-Places;2021;820
87151;Saint-Jean-Ligoure;2021;491
87152;Saint-Jouvent;2021;1659
87153;Saint-Julien-le-Petit;2021;294
87154;Saint-Junien;2021;11387
87155;Saint-Junien-les-Combes;2021;182
87156;Saint-Just-le-Martel;2021;2701
87157;Saint-Laurent-les-Églises;2021;822
87158;Saint-Laurent-sur-Gorre;2021;1402
87159;Saint-Léger-la-Montagne;2021;353
87160;Saint-Léger-Magnazeix;2021;493
87161;Saint-Léonard-de-Noblat;2021;4332
87162;Sainte-Marie-de-Vaux;2021;204
87163;Saint-Martial-sur-Isop;2021;140
87164;Saint-Martin-de-Jussac;2021;566
87165;Saint-Martin-le-Mault;2021;142
87166;Saint-Martin-le-Vieux;2021;895
87167;Saint-Martin-Terressus;2021;566
87168;Saint-Mathieu;2021;1072
87169;Saint-Maurice-les-Brousses;2021;1042
87170;Saint-Méard;2021;362
87172;Saint-Ouen-sur-Gartempe;2021;215
87174;Saint-Paul;2021;1230
87176;Saint-Priest-Ligoure;2021;686
87177;Saint-Priest-sous-Aixe;2021;1786
87178;Saint-Priest-Taurion;2021;2889
87179;Saint-Sornin-la-Marche;2021;227
87180;Saint-Sornin-Leulac;2021;566
87181;Saint-Sulpice-Laurière;2021;811
87182;Saint-Sulpice-les-Feuilles;2021;1204
87183;Saint-Sylvestre;2021;924
87185;Saint-Victurnien;2021;1766
87186;Saint-Vitte-sur-Briance;2021;318
87187;Saint-Yrieix-la-Perche;2021;6825
87188;Saint-Yrieix-sous-Aixe;2021;439
87189;Les Salles-Lavauguyon;2021;151
87190;Sauviat-sur-Vige;2021;869
87191;Séreilhac;2021;2022
87192;Solignac;2021;1568
87193;Surdoux;2021;49
87194;Sussac;2021;355
87195;Tersannes;2021;130
87197;Thouron;2021;563
87198;Vaulry;2021;402
87199;Vayres;2021;717
87200;Verneuil-Moustiers;2021;125
87201;Verneuil-sur-Vienne;2021;4924
87202;Veyrac;2021;2139
87203;Vicq-sur-Breuilh;2021;1327
87204;Videix;2021;203
87205;Le Vigen;2021;2280
87206;Villefavard;2021;163
88001;Les Ableuvenettes;2021;62
88002;Ahéville;2021;70
88003;Aingeville;2021;61
88004;Ainvelle;2021;132
88005;Allarmont;2021;205
88006;Ambacourt;2021;279
88007;Ameuvelle;2021;48
88008;Anglemont;2021;161
88009;Anould;2021;3301
88010;Aouze;2021;201
88011;Arches;2021;1621
88012;Archettes;2021;1107
88013;Aroffe;2021;90
88014;Arrentès-de-Corcieux;2021;184
88015;Attignéville;2021;200
88016;Attigny;2021;201
88017;Aulnois;2021;172
88019;Autigny-la-Tour;2021;141
88020;Autreville;2021;191
88021;Autrey;2021;277
88022;Auzainvilliers;2021;224
88023;Avillers;2021;85
88024;Avrainville;2021;120
88025;Avranville;2021;70
88026;Aydoilles;2021;995
88027;Badménil-aux-Bois;2021;139
88028;La Baffe;2021;612
88029;La Vôge-les-Bains;2021;1572
88030;Bainville-aux-Saules;2021;154
88031;Balléville;2021;101
88032;Ban-de-Laveline;2021;1183
88033;Ban-de-Sapt;2021;357
88035;Barbey-Seroux;2021;144
88036;Barville;2021;85
88037;Basse-sur-le-Rupt;2021;866
88038;Battexey;2021;36
88039;Baudricourt;2021;333
88040;Bayecourt;2021;238
88041;Bazegney;2021;100
88042;Bazien;2021;80
88043;Bazoilles-et-Ménil;2021;109
88044;Bazoilles-sur-Meuse;2021;605
88045;Beaufremont;2021;88
88046;Beauménil;2021;133
88047;Begnécourt;2021;143
88048;Bellefontaine;2021;968
88049;Belmont-lès-Darney;2021;112
88050;Belmont-sur-Buttant;2021;302
88051;Belmont-sur-Vair;2021;127
88052;Belrupt;2021;92
88053;Belval;2021;157
88054;Bertrimoutier;2021;309
88055;Bettegney-Saint-Brice;2021;163
88056;Bettoncourt;2021;94
88057;Le Beulay;2021;91
88058;Biécourt;2021;92
88059;Biffontaine;2021;394
88060;Blémerey;2021;32
88061;Bleurville;2021;289
88062;Blevaincourt;2021;93
88063;Bocquegney;2021;134
88064;Bois-de-Champ;2021;104
88065;Bonvillet;2021;278
88066;Boulaincourt;2021;65
88068;La Bourgonce;2021;883
88069;Bouxières-aux-Bois;2021;136
88070;Bouxurulles;2021;178
88071;Bouzemont;2021;49
88073;Brantigny;2021;204
88074;Brechainville;2021;60
88075;La Bresse;2021;4041
88076;Brouvelieures;2021;421
88077;Brû;2021;568
88078;Bruyères;2021;2981
88079;Bulgnéville;2021;1533
88080;Bult;2021;304
88081;Bussang;2021;1320
88082;Celles-sur-Plaine;2021;764
88083;Certilleux;2021;215
88084;Chamagne;2021;450
88085;Champdray;2021;190
88086;Champ-le-Duc;2021;493
88087;Chantraine;2021;3177
88088;La Chapelle-aux-Bois;2021;674
88089;La Chapelle-devant-Bruyères;2021;549
88090;Charmes;2021;4557
88091;Charmois-devant-Bruyères;2021;380
88092;Charmois-l'Orgueilleux;2021;585
88093;Châtas;2021;37
88094;Châtel-sur-Moselle;2021;1727
88095;Châtenois;2021;1720
88096;Châtillon-sur-Saône;2021;108
88097;Chauffecourt;2021;42
88098;Chaumousey;2021;903
88099;Chavelot;2021;1368
88100;Chef-Haut;2021;46
88101;Cheniménil;2021;1245
88102;Chermisey;2021;90
88103;Circourt;2021;82
88104;Circourt-sur-Mouzon;2021;182
88105;Claudon;2021;214
88106;Ban-sur-Meurthe-Clefcy;2021;957
88107;Clérey-la-Côte;2021;30
88108;Le Clerjus;2021;472
88109;Cleurie;2021;643
88110;Clézentaine;2021;221
88111;Coinches;2021;349
88113;Combrimont;2021;136
88114;Contrexéville;2021;3019
88115;Corcieux;2021;1494
88116;Cornimont;2021;3045
88117;Courcelles-sous-Châtenois;2021;79
88118;Coussey;2021;710
88119;Crainvilliers;2021;178
88120;La Croix-aux-Mines;2021;468
88121;Damas-aux-Bois;2021;272
88122;Damas-et-Bettegney;2021;382
88123;Damblain;2021;254
88124;Darney;2021;1056
88125;Darney-aux-Chênes;2021;64
88126;Darnieulles;2021;1370
88127;Deinvillers;2021;56
88128;Denipaire;2021;248
88129;Derbamont;2021;104
88130;Destord;2021;243
88131;Deycimont;2021;304
88132;Deyvillers;2021;1353
88133;Dignonville;2021;209
88134;Dinozé;2021;643
88135;Docelles;2021;864
88136;Dogneville;2021;1503
88137;Dolaincourt;2021;96
88138;Dombasle-devant-Darney;2021;78
88139;Dombasle-en-Xaintois;2021;120
88140;Dombrot-le-Sec;2021;361
88141;Dombrot-sur-Vair;2021;242
88142;Domèvre-sur-Avière;2021;426
88143;Domèvre-sur-Durbion;2021;265
88144;Domèvre-sous-Montfort;2021;59
88145;Domfaing;2021;212
88146;Domjulien;2021;175
88147;Dommartin-aux-Bois;2021;394
88148;Dommartin-lès-Remiremont;2021;1880
88149;Dommartin-lès-Vallois;2021;53
88150;Dommartin-sur-Vraine;2021;293
88151;Dompaire;2021;1087
88152;Dompierre;2021;242
88153;Domptail;2021;342
88154;Domrémy-la-Pucelle;2021;85
88155;Domvallier;2021;98
88156;Doncières;2021;148
88157;Dounoux;2021;866
88158;Éloyes;2021;3099
88159;Entre-deux-Eaux;2021;505
88160;Épinal;2021;32285
88161;Escles;2021;401
88162;Esley;2021;178
88163;Essegney;2021;742
88164;Estrennes;2021;102
88165;Étival-Clairefontaine;2021;2506
88166;Évaux-et-Ménil;2021;359
88167;Faucompierre;2021;229
88168;Fauconcourt;2021;136
88169;Fays;2021;215
